-5.722200000000000203e-02,-3.696768990090566948e-04,-5.239073675079338041e-05,1.494531099489500150e+02
-5.917599999999999943e-02,-2.643294748035763348e-04,-9.033930296598380641e-05,1.494503464820449494e+02
-6.041599999999999748e-02,-2.411164303437347551e-04,-8.196452570519828929e-05,1.494070145464178552e+02
-6.042000000000000148e-02,-2.467582033866915197e-04,-1.082333482503309896e-04,1.494195867125034169e+02
-6.115400000000000003e-02,-1.288652437649840624e-04,-9.521055367062720011e-05,1.494310322454941797e+02
-5.764500000000000179e-02,-1.711872002294131882e-05,-1.025019755156545293e-04,1.494321580956876403e+02
-6.150699999999999917e-02,2.957599117125202839e-05,-1.204398173052716279e-04,1.494588528061631223e+02
-5.996900000000000147e-02,2.774722335709673115e-05,-1.349564537440912503e-04,1.494773258732713543e+02
-5.652700000000000086e-02,9.147535022702636307e-05,-1.767838650403200465e-04,1.494866906256890786e+02
-6.110399999999999859e-02,2.005673026394024904e-04,-1.232441156741555309e-04,1.494882813849831678e+02
-5.727999999999999758e-02,3.323373613128701798e-04,-2.930177439588731609e-05,1.494721275229747164e+02
-5.747200000000000225e-02,3.979468009973088872e-04,1.351708426349302645e-05,1.494419085765018167e+02
-6.009799999999999864e-02,5.315972048180958327e-04,7.419303609399256728e-05,1.494195807435552297e+02
-6.157300000000000273e-02,6.251469441884413341e-04,7.945620179056473288e-05,1.494213905130685873e+02
-6.006899999999999740e-02,7.227394024487260576e-04,1.400994546500575124e-04,1.493948919728038902e+02
-6.280700000000000172e-02,7.221706097746197466e-04,1.735392356043875958e-04,1.493976123313695439e+02
-5.869800000000000018e-02,8.206641167467394749e-04,2.188475366896015740e-04,1.493957659032623724e+02
-5.683400000000000257e-02,9.422123643444467542e-04,2.044762597131966802e-04,1.494211936846057540e+02
-5.640200000000000075e-02,9.955057184559054900e-04,2.451121949972613059e-04,1.494210497270326528e+02
-6.173200000000000215e-02,1.038708294065332797e-03,2.207807614576361317e-04,1.494027249487263305e+02
-5.939799999999999941e-02,1.140272428983449358e-03,2.568961413774158522e-04,1.493768868486555732e+02
-5.636100000000000138e-02,1.293661986304534776e-03,2.947775211155317216e-04,1.493685976348176041e+02
-6.128600000000000020e-02,1.512660696394161610e-03,2.705911601814359169e-04,1.493517156803164028e+02
-5.656499999999999723e-02,1.642699091836658356e-03,2.999507078068841212e-04,1.493466672876454027e+02
-6.311899999999999455e-02,1.749892403295971125e-03,2.588579025183194971e-04,1.493249501684622942e+02
-5.897899999999999671e-02,1.843813725770701703e-03,2.679810153759863266e-04,1.493371636991387845e+02
-5.916199999999999931e-02,2.004203161203453338e-03,2.908220766863262767e-04,1.493182761877550604e+02
-5.610500000000000209e-02,2.029282402723107774e-03,2.893453183885450635e-04,1.493270124404936325e+02
-6.132200000000000151e-02,2.025253860246743060e-03,2.926768078265653671e-04,1.493368839539840849e+02
-6.271699999999999497e-02,2.296342922626383974e-03,2.886771366649480090e-04,1.493117846235222999e+02
-5.624699999999999839e-02,2.443521577231485414e-03,3.197735271972170640e-04,1.493394976914086101e+02
-5.645599999999999924e-02,2.617861379731017870e-03,3.296445678452263831e-04,1.493547626709106737e+02
-6.192700000000000288e-02,2.650817755453475141e-03,3.465672461077088555e-04,1.493721797768187116e+02
-5.547099999999999947e-02,2.695880879857384758e-03,4.066320278714190728e-04,1.493609148113091578e+02
-6.049899999999999722e-02,2.848982745441202592e-03,4.081149738203325894e-04,1.493342771338744797e+02
-6.075300000000000145e-02,2.918375695721436586e-03,4.451416937314796774e-04,1.493325904377494169e+02
-5.662500000000000172e-02,3.162542934816471585e-03,4.383534531864885487e-04,1.493334455032103563e+02
-5.636200000000000238e-02,3.222590498027486875e-03,4.391989628101363786e-04,1.493598207940744942e+02
-5.792400000000000326e-02,3.339916196566224734e-03,4.620599013272739001e-04,1.493599715147405789e+02
-6.271999999999999797e-02,3.522114663184304582e-03,5.098129662224437468e-04,1.493699230375184754e+02
-5.881299999999999722e-02,3.644274808832472217e-03,5.062551727647126350e-04,1.493832037059077607e+02
-5.776099999999999984e-02,3.859334849556801065e-03,5.520304721790834966e-04,1.493813003317933408e+02
-5.675299999999999789e-02,3.984702767275142415e-03,5.800527539582915875e-04,1.493857223726747918e+02
-6.069900000000000295e-02,4.054108030275812950e-03,6.019677001436040276e-04,1.493901954869483006e+02
-5.919599999999999862e-02,4.119666311669571354e-03,5.945267493889543802e-04,1.494089040957852887e+02
-5.653600000000000292e-02,4.215791511711386788e-03,5.890479256704730937e-04,1.494114061726959051e+02
-6.081099999999999700e-02,4.268996737378956234e-03,5.999492936064042834e-04,1.493945725282911212e+02
-5.784399999999999958e-02,4.547209864121374255e-03,6.206458990525846224e-04,1.493982679778127931e+02
-5.981100000000000305e-02,4.592369006829879335e-03,6.746919028203434907e-04,1.494075905197317979e+02
-5.779100000000000209e-02,4.617093184664667303e-03,6.948351423822675269e-04,1.494128943209395288e+02
-6.133299999999999863e-02,4.803809171422293058e-03,6.926039374170344818e-04,1.494351728273260278e+02
-5.879700000000000204e-02,4.975296628852655424e-03,7.008799569113761561e-04,1.494408041547646064e+02
-5.647499999999999742e-02,5.146390114301845585e-03,6.591775342923596442e-04,1.494506291206938329e+02
-5.733200000000000102e-02,5.112420867145276056e-03,6.544085457981351894e-04,1.494453667738114859e+02
-5.915000000000000119e-02,5.096589414624484379e-03,6.499034540960838295e-04,1.494505314035388608e+02
-6.006600000000000134e-02,5.191558460911230820e-03,6.606279711372021243e-04,1.494442465141490857e+02
-5.691199999999999731e-02,5.308261823250071294e-03,6.615474524094421167e-04,1.494564902154083370e+02
-6.167299999999999865e-02,5.426881139254037707e-03,6.502878206865980422e-04,1.494589106685533011e+02
-5.844400000000000289e-02,5.638389337363684459e-03,6.444760075349575219e-04,1.494341053725915174e+02
-5.963100000000000345e-02,5.801286098557812201e-03,6.250464387880362658e-04,1.494390021663919867e+02
-6.246999999999999775e-02,5.993430970930251241e-03,6.280430505932872677e-04,1.494572797943114608e+02
-6.070600000000000301e-02,6.248259954696466778e-03,6.326358914707633013e-04,1.494443513268500112e+02
-5.726699999999999846e-02,6.276528391568446039e-03,6.171228861139674716e-04,1.494388181685594361e+02
-6.069299999999999695e-02,6.418045830516284911e-03,5.861083827664336811e-04,1.494345864131652490e+02
-5.989900000000000085e-02,6.636037704743735603e-03,5.740019944856502784e-04,1.494307080790193822e+02
-5.799800000000000094e-02,6.762251151176156168e-03,5.581873392902060929e-04,1.494316331119720758e+02
-5.648100000000000342e-02,6.685569599972634655e-03,5.376970018077362103e-04,1.494387684924697908e+02
-6.041699999999999848e-02,6.760048187827981739e-03,5.277250696221949923e-04,1.494330568238304124e+02
-6.164300000000000335e-02,6.911725126391953834e-03,4.791248695207151842e-04,1.494437516405928363e+02
-5.737300000000000039e-02,6.950936688039886791e-03,4.839979191458562225e-04,1.494427159307863633e+02
-5.612199999999999828e-02,7.169957213445480280e-03,4.757159865776177049e-04,1.494463764116125333e+02
-5.826800000000000035e-02,7.292888908051372784e-03,4.542632234795747413e-04,1.494681254227459988e+02
-5.747499999999999831e-02,7.580084043097647800e-03,4.617668515403586900e-04,1.494751398598706089e+02
-6.148699999999999999e-02,7.705336339286535628e-03,4.678718839538480731e-04,1.494842272338735540e+02
-5.871200000000000030e-02,7.795446264266013732e-03,4.724208045484290519e-04,1.494749567125947465e+02
-5.608599999999999697e-02,7.856357222457354197e-03,4.527161778642350932e-04,1.494930012337107712e+02
-5.630700000000000288e-02,7.887651780583017358e-03,4.370011541128686924e-04,1.494908983456587919e+02
-5.528700000000000281e-02,8.037277289881274156e-03,4.236476807152079744e-04,1.494863804176688404e+02
-5.674099999999999977e-02,7.940360830146354909e-03,4.018596669973507592e-04,1.495011264885630737e+02
-6.124500000000000083e-02,8.139193977372264147e-03,3.677267598387940666e-04,1.495007457667652204e+02
-5.804499999999999937e-02,8.191774556571896834e-03,3.392496703856225202e-04,1.495005240153222417e+02
-5.905200000000000032e-02,8.234437948254272679e-03,3.271184750011537474e-04,1.494988617333688694e+02
-5.797900000000000276e-02,8.370926498867031773e-03,2.947221941656178032e-04,1.494967392098037351e+02
-6.164599999999999941e-02,8.507702877733235719e-03,2.850333005345932172e-04,1.495054057488099204e+02
-5.954399999999999971e-02,8.594694149401718372e-03,2.714229184052593990e-04,1.495029298193991849e+02
-5.670800000000000146e-02,8.681348336458036968e-03,2.635146956063974728e-04,1.494963161650869665e+02
-5.544899999999999829e-02,8.744081927290960066e-03,2.438629675909520403e-04,1.495013467363235122e+02
-6.187900000000000345e-02,8.830771522459843897e-03,2.415579955144311084e-04,1.495019520854287691e+02
-5.543900000000000217e-02,8.904438489433398954e-03,2.188704897177250273e-04,1.495014197924450059e+02
-5.651699999999999779e-02,9.018926414873404754e-03,2.162274414700929737e-04,1.494925018403110926e+02
-6.010599999999999971e-02,9.179521942503763784e-03,1.948345569839440589e-04,1.495178235751179159e+02
-6.024299999999999794e-02,9.293140463618700803e-03,1.669067949152982762e-04,1.495132855142549886e+02
-6.040000000000000230e-02,9.385338568371412449e-03,1.689951655305981166e-04,1.495138653403321314e+02
-6.128700000000000120e-02,9.517474549485632068e-03,1.414104640097991333e-04,1.495074344753006415e+02
-5.582299999999999762e-02,9.685225741287875265e-03,1.495939421581466138e-04,1.495089126705951799e+02
-5.628400000000000070e-02,9.867268241075029950e-03,1.287117105738602447e-04,1.495106601646434967e+02
-5.691800000000000331e-02,9.992139315367708219e-03,1.139713870040022059e-04,1.495194444698500718e+02
-5.605799999999999672e-02,1.009758710701917986e-02,8.206716746079594773e-05,1.495184593036572380e+02
-5.788299999999999695e-02,1.025116407773193905e-02,7.766203504740744324e-05,1.495288471335470888e+02
-5.991599999999999704e-02,1.019292140993896881e-02,5.352982740080612867e-05,1.495365983945161190e+02
-6.078999999999999682e-02,1.029423888861537295e-02,3.455898041703271857e-05,1.495308488512195595e+02
-5.526699999999999668e-02,1.044682796116558343e-02,4.976924879052751396e-06,1.495233754709614402e+02
-6.029299999999999937e-02,1.053036779492613068e-02,-3.156692073104139283e-05,1.495245497202603815e+02
-5.937100000000000016e-02,1.067959458836647939e-02,-4.700292476044201168e-05,1.495237418946041998e+02
-5.992000000000000104e-02,1.078875644262671310e-02,-8.350561009372672611e-05,1.495160392143806121e+02
-5.519400000000000001e-02,1.091082104547234227e-02,-8.717088876848226575e-05,1.494956664685296346e+02
-6.072500000000000120e-02,1.102271260870015500e-02,-1.018445870257473842e-04,1.494951466275581708e+02
-6.119000000000000133e-02,1.112279188007335093e-02,-1.064524003746669765e-04,1.494933246666673483e+02
-5.870199999999999724e-02,1.129600156548070389e-02,-1.266787803340666734e-04,1.495010413514648349e+02
-5.550100000000000172e-02,1.139944711063941435e-02,-1.391979926067055725e-04,1.494807773209639379e+02
-5.565200000000000008e-02,1.154846851107451181e-02,-1.639273581364542943e-04,1.494783326045451020e+02
-6.095799999999999830e-02,1.161788823631244166e-02,-2.011402963817945022e-04,1.494806923285456151e+02
-5.843999999999999889e-02,1.180566298791767971e-02,-2.333191909708984713e-04,1.494746527281336341e+02
-6.109400000000000247e-02,1.192663431725052639e-02,-2.565573918839777188e-04,1.494760333886832768e+02
-5.549699999999999772e-02,1.199861850766975775e-02,-2.699946067731743659e-04,1.494760154186387240e+02
-5.950899999999999940e-02,1.211999588992764172e-02,-2.955071064140397724e-04,1.494800001322194305e+02
-5.699699999999999905e-02,1.223479913483314918e-02,-3.202307047284246662e-04,1.494711252844041383e+02
-5.846200000000000008e-02,1.226007924642932498e-02,-3.488459385665065491e-04,1.494740361562614623e+02
-5.750500000000000056e-02,1.233128773362896467e-02,-3.658064915100168644e-04,1.494844834344375215e+02
-5.518900000000000194e-02,1.234289200632029786e-02,-4.042025222295787985e-04,1.494873125055093226e+02
-6.076100000000000251e-02,1.238554087123063668e-02,-4.370706396016739393e-04,1.494808221524896226e+02
-5.978300000000000280e-02,1.245395311423098082e-02,-4.653191929222256205e-04,1.494898079268481865e+02
-5.728199999999999958e-02,1.256654415031811280e-02,-5.189141904790825792e-04,1.494814116089647769e+02
-5.916199999999999931e-02,1.269650717112135244e-02,-5.494340959327805030e-04,1.494818575995839467e+02
-6.038299999999999917e-02,1.270175364237142827e-02,-5.749913539937842209e-04,1.494876190669107814e+02
-5.559100000000000152e-02,1.279799557278854354e-02,-6.020992269141205600e-04,1.494858023065855548e+02
-5.923699999999999799e-02,1.289674319326684915e-02,-6.282795543069568138e-04,1.494816811669560650e+02
-5.799900000000000194e-02,1.302324951098864786e-02,-6.500744830968236635e-04,1.494831153759210451e+02
-6.099700000000000261e-02,1.309284173758938977e-02,-6.676316158816708764e-04,1.494870152264368528e+02
-6.224500000000000172e-02,1.318720342666394874e-02,-7.014292992783213590e-04,1.494938495319059086e+02
-5.915299999999999725e-02,1.338170045391258271e-02,-7.415185409541915273e-04,1.494939565249762552e+02
-6.150100000000000011e-02,1.353842169608147558e-02,-7.911067877255400409e-04,1.494951595425690698e+02
-5.824200000000000210e-02,1.368392946231787935e-02,-8.072418604232037059e-04,1.494956044867098797e+02
-5.873799999999999855e-02,1.387399809447784418e-02,-8.388921292486697543e-04,1.494884714780000365e+02
-5.910399999999999682e-02,1.394199946100983280e-02,-8.722901840082223539e-04,1.494852788289877878e+02
-5.642500000000000293e-02,1.399197542182105229e-02,-8.991894914447452498e-04,1.494853390435575307e+02
-6.212600000000000067e-02,1.408528437503850719e-02,-9.269489527148011771e-04,1.494832019988551792e+02
-5.752999999999999781e-02,1.413462610938273807e-02,-9.586374530604584296e-04,1.494871119715693055e+02
-5.722900000000000209e-02,1.417105056134593428e-02,-9.934186266450117410e-04,1.494871392527036278e+02
-5.667500000000000315e-02,1.420836600938704328e-02,-1.023215475220953579e-03,1.494897947152205120e+02
-5.781399999999999734e-02,1.424713139374655414e-02,-1.050478734008016999e-03,1.494954790449004918e+02
-5.454400000000000220e-02,1.429951021350363456e-02,-1.088718611960605041e-03,1.494870801572184860e+02
-5.752100000000000268e-02,1.435262091460183694e-02,-1.124330300593232371e-03,1.494950392533615400e+02
-5.834500000000000103e-02,1.446415122942992272e-02,-1.154736915848916627e-03,1.494949913520414384e+02
-5.948500000000000315e-02,1.459724815079715618e-02,-1.195185874242195214e-03,1.494920372714562120e+02
-6.110199999999999659e-02,1.463066462099220019e-02,-1.224544337344132382e-03,1.494959063959731225e+02
-5.631499999999999700e-02,1.474104510602857257e-02,-1.254303961282407856e-03,1.495006113385071842e+02
-5.551400000000000085e-02,1.487316880509919476e-02,-1.287790805232801473e-03,1.495108470677838284e+02
-5.859099999999999725e-02,1.495238345561119078e-02,-1.340801962075289198e-03,1.495043623235577286e+02
-5.492099999999999760e-02,1.506377538737708327e-02,-1.382505802772632892e-03,1.495023407877718853e+02
-5.682799999999999657e-02,1.519182225397195177e-02,-1.423214200159718347e-03,1.495025319669657904e+02
-5.661499999999999866e-02,1.528418586079000399e-02,-1.464927173667711705e-03,1.495018164520101607e+02
-5.751699999999999868e-02,1.527712516604565716e-02,-1.513436027415696614e-03,1.494940034856813611e+02
-5.541000000000000092e-02,1.530527986960040880e-02,-1.555122785613202024e-03,1.494980315788950520e+02
-5.536499999999999755e-02,1.535365275018989520e-02,-1.580917454468054161e-03,1.494896770088556650e+02
-5.511100000000000027e-02,1.544745922336820086e-02,-1.615306483315682778e-03,1.494850134740459566e+02
-6.183600000000000207e-02,1.548017965311421912e-02,-1.667117975378435866e-03,1.494829188988659325e+02
-5.597400000000000292e-02,1.555235150983777515e-02,-1.708985302554861477e-03,1.494827918729486669e+02
-5.450200000000000183e-02,1.562332925580508895e-02,-1.747006027894427169e-03,1.494781710777905346e+02
-6.116699999999999915e-02,1.569806568434530328e-02,-1.785624070636962404e-03,1.494822652213227059e+02
-6.103599999999999998e-02,1.575173605635890595e-02,-1.827319836006688347e-03,1.494806223437588812e+02
-6.162000000000000116e-02,1.577920911555284397e-02,-1.869947878935208094e-03,1.494808644486288074e+02
-5.950600000000000334e-02,1.581428879449255087e-02,-1.911636250019644072e-03,1.494875881498024057e+02
-5.598800000000000304e-02,1.584734614417691520e-02,-1.951519958799023983e-03,1.494931038179648795e+02
-5.775799999999999684e-02,1.586089479486987516e-02,-1.999142188457197090e-03,1.494850477193780023e+02
-5.640799999999999981e-02,1.590989936552466080e-02,-2.042665681111555543e-03,1.494834704232012541e+02
-6.013700000000000295e-02,1.596317814797278481e-02,-2.073687742817769807e-03,1.494801502843669425e+02
-5.741799999999999682e-02,1.599829690741505842e-02,-2.121971796469153491e-03,1.494776563105342007e+02
-5.487199999999999717e-02,1.606102115559738391e-02,-2.163270617597429051e-03,1.494820439349700791e+02
-5.641000000000000181e-02,1.605615081650357823e-02,-2.213216401016805321e-03,1.494798047323311039e+02
-5.930099999999999955e-02,1.611136283250827472e-02,-2.268951161252598034e-03,1.494803382920255785e+02
-5.942200000000000260e-02,1.610047897428066796e-02,-2.296208542144646553e-03,1.494813822035856674e+02
-6.108000000000000235e-02,1.608041649597093461e-02,-2.335707315827863662e-03,1.494745013231746213e+02
-5.560400000000000065e-02,1.611282490957338664e-02,-2.383546382575196625e-03,1.494816216864639387e+02
-5.880900000000000016e-02,1.611141693431411906e-02,-2.418112809673375260e-03,1.494821740880826155e+02
-5.607999999999999791e-02,1.610452682385396864e-02,-2.460613131782070015e-03,1.494758830164292362e+02
-6.064200000000000146e-02,1.613047977665013621e-02,-2.500081399492326290e-03,1.494874509544051477e+02
-6.207599999999999923e-02,1.617829140746990246e-02,-2.542219571318758871e-03,1.494887478536784045e+02
-5.531599999999999712e-02,1.617343032613339018e-02,-2.590114644928532585e-03,1.494884753980175276e+02
-5.531500000000000306e-02,1.617449467722361159e-02,-2.642310791193730468e-03,1.494859987502836987e+02
-5.761499999999999955e-02,1.615672338281341769e-02,-2.674417932339353404e-03,1.494875027886373005e+02
-6.133299999999999863e-02,1.612955705006408752e-02,-2.714201355315787930e-03,1.494863763005058956e+02
-5.815499999999999836e-02,1.613072171368494165e-02,-2.753951105192685000e-03,1.494865758451120428e+02
-5.833800000000000097e-02,1.611498837464953732e-02,-2.803075876443797670e-03,1.494846688352618855e+02
-5.832400000000000084e-02,1.607231943046825637e-02,-2.856910917476143501e-03,1.494920249833981245e+02
-5.628600000000000270e-02,1.609057926457036630e-02,-2.906361400656129468e-03,1.494974801611254520e+02
-5.499099999999999822e-02,1.605419045045010720e-02,-2.968561059281049457e-03,1.495028533024015758e+02
-5.954199999999999771e-02,1.604551279054288598e-02,-3.017268916799206897e-03,1.495059434044166551e+02
-5.735900000000000026e-02,1.598200193833238317e-02,-3.072559202650131799e-03,1.495058593019218449e+02
-5.442999999999999922e-02,1.593552552520561758e-02,-3.118896623376220343e-03,1.495058793556762566e+02
-5.606699999999999878e-02,1.592527843973630050e-02,-3.163154369130165722e-03,1.495089871951963687e+02
-5.543499999999999817e-02,1.589998557352939254e-02,-3.218080128906725471e-03,1.495056742081868890e+02
-5.482200000000000267e-02,1.584254977414967583e-02,-3.259677880915901743e-03,1.495014500993660533e+02
-5.876200000000000173e-02,1.580584976806160766e-02,-3.297363334302290915e-03,1.494927659750907480e+02
-6.138799999999999812e-02,1.574857121667110407e-02,-3.339802281658208697e-03,1.494876290468646687e+02
-5.634399999999999825e-02,1.570679094643837384e-02,-3.389615071241024701e-03,1.494824727107439628e+02
-5.593499999999999861e-02,1.565310535929117716e-02,-3.426977168257479018e-03,1.494783188399911751e+02
-5.953399999999999664e-02,1.561854827787497596e-02,-3.476965325993087389e-03,1.494749894484393451e+02
-6.090799999999999687e-02,1.556473100506604833e-02,-3.521254957918749668e-03,1.494728858714973967e+02
-5.547599999999999754e-02,1.551106116883772118e-02,-3.567848944545400861e-03,1.494683643005068916e+02
-5.989699999999999885e-02,1.540944330708662706e-02,-3.613601428870158276e-03,1.494689998483978002e+02
-6.098100000000000048e-02,1.533621212554838777e-02,-3.666717113408826927e-03,1.494672493648245393e+02
-6.130300000000000332e-02,1.528452820290808305e-02,-3.726775930373166842e-03,1.494641075957756584e+02
-6.059099999999999903e-02,1.521757497163289154e-02,-3.786254234573618524e-03,1.494702848085968299e+02
-5.668399999999999828e-02,1.514603047787075989e-02,-3.835232983693620534e-03,1.494633506887423948e+02
-5.497400000000000203e-02,1.506682734956013396e-02,-3.885138530350337217e-03,1.494649743217502760e+02
-6.187100000000000238e-02,1.500414576128444519e-02,-3.938996810469883210e-03,1.494633332757127278e+02
-5.965199999999999669e-02,1.490174570607938342e-02,-3.989128755303558184e-03,1.494651040642189344e+02
-5.546399999999999941e-02,1.481789381382619258e-02,-4.041798174375274728e-03,1.494695234470574405e+02
-5.884899999999999853e-02,1.473163449580983629e-02,-4.088823913875205655e-03,1.494678203300757673e+02
-5.671000000000000346e-02,1.464187170818787541e-02,-4.143033439565837681e-03,1.494641994079528899e+02
-5.843600000000000183e-02,1.455548680984428654e-02,-4.193159979994669738e-03,1.494627786606183406e+02
-5.984500000000000236e-02,1.446455984711979455e-02,-4.235944309076856290e-03,1.494695072486983634e+02
-5.675600000000000089e-02,1.436774292779904004e-02,-4.280762359552638119e-03,1.494661242563338135e+02
-5.758699999999999930e-02,1.428018530813828478e-02,-4.317201815857139337e-03,1.494705715594652418e+02
-5.875899999999999873e-02,1.416545595488329090e-02,-4.364954897808993699e-03,1.494678546709313594e+02
-5.914099999999999913e-02,1.405836684065932089e-02,-4.408827614739322526e-03,1.494664180184013844e+02
-5.873699999999999755e-02,1.393872931266551193e-02,-4.456950333730176628e-03,1.494640445302610487e+02
-5.755899999999999905e-02,1.381413895105990108e-02,-4.494538827654784297e-03,1.494695161591105830e+02
-5.798699999999999688e-02,1.370676148363301691e-02,-4.547824706064382098e-03,1.494650964377781293e+02
-5.501899999999999846e-02,1.356925679375678602e-02,-4.588146255023159252e-03,1.494700631947176248e+02
-5.652499999999999886e-02,1.345543041965072649e-02,-4.637341483217734608e-03,1.494706709074926607e+02
-5.563699999999999896e-02,1.335168803749781086e-02,-4.689762910624603598e-03,1.494694204506140807e+02
-6.084799999999999931e-02,1.322597479028142682e-02,-4.735861642303829978e-03,1.494768198177118279e+02
-6.210799999999999654e-02,1.309920499806169376e-02,-4.780827554029558855e-03,1.494787326265543470e+02
-6.156999999999999973e-02,1.296414693945091047e-02,-4.822796725572613130e-03,1.494906955925222576e+02
-5.584499999999999881e-02,1.281967321351619102e-02,-4.870110249612133457e-03,1.494900795700049514e+02
-5.962900000000000145e-02,1.268613621502335045e-02,-4.919421362944545288e-03,1.494832314302827001e+02
-5.867900000000000199e-02,1.254866896956830999e-02,-4.968729702994762951e-03,1.494830707309361344e+02
-5.846500000000000308e-02,1.239884815036644029e-02,-5.012083997842759452e-03,1.494841398791597840e+02
-6.103800000000000198e-02,1.225501855541037341e-02,-5.061887474194672401e-03,1.494801831854773013e+02
-5.723799999999999721e-02,1.210027189052894150e-02,-5.102647569245937799e-03,1.494748628373535837e+02
-5.997700000000000253e-02,1.193754158403940654e-02,-5.140612713468903881e-03,1.494746279798912099e+02
-5.729200000000000265e-02,1.176891281389192724e-02,-5.189891822498990219e-03,1.494739310269185637e+02
-6.053200000000000247e-02,1.160069014369245581e-02,-5.236908299246975478e-03,1.494735928882853386e+02
-5.540300000000000086e-02,1.144309459454473724e-02,-5.283799109724866827e-03,1.494732910919955486e+02
-6.047700000000000298e-02,1.127188391663738742e-02,-5.331461739131882448e-03,1.494727963434276887e+02
-5.958100000000000201e-02,1.111577627168022775e-02,-5.387343540977135650e-03,1.494749037665674791e+02
-5.938800000000000329e-02,1.094588458198602655e-02,-5.443013841343747293e-03,1.494733224558392237e+02
-6.079999999999999988e-02,1.077914191642944178e-02,-5.484369284761563511e-03,1.494722437089265838e+02
-5.729100000000000165e-02,1.060190596573710661e-02,-5.527005490834399799e-03,1.494674376332734198e+02
-5.914699999999999819e-02,1.040839147521831209e-02,-5.572032691528908122e-03,1.494659060652185190e+02
-5.534200000000000230e-02,1.022098620015523054e-02,-5.610923346448686011e-03,1.494664980985833154e+02
-5.956399999999999889e-02,1.003394408780229966e-02,-5.649315601932809391e-03,1.494704088002078777e+02
-6.033100000000000268e-02,9.849125986972788460e-03,-5.682968271608333094e-03,1.494735637992858130e+02
-6.042499999999999954e-02,9.651378679314639650e-03,-5.724482640218017844e-03,1.494765966816823379e+02
-5.750899999999999762e-02,9.454307673120700140e-03,-5.771860036370512689e-03,1.494776954292682376e+02
-6.175300000000000233e-02,9.248015646425461825e-03,-5.812192073250370926e-03,1.494809457104845478e+02
-6.137000000000000094e-02,9.045434086090957046e-03,-5.851882359544558279e-03,1.494769181204555082e+02
-6.032200000000000062e-02,8.841777339447158199e-03,-5.888718000137980156e-03,1.494747334616716614e+02
-6.041500000000000342e-02,8.637420759273964702e-03,-5.925655504721159123e-03,1.494709225886014110e+02
-6.249799999999999800e-02,8.422964935727262833e-03,-5.961987311031639002e-03,1.494744645306132611e+02
-6.177799999999999958e-02,8.208982942103501199e-03,-5.993547779035286911e-03,1.494760334162990034e+02
-5.726500000000000340e-02,7.993293868707132543e-03,-6.038777619162467337e-03,1.494723471764973510e+02
-6.088799999999999768e-02,7.777110775429575858e-03,-6.078260695817756104e-03,1.494695459025679156e+02
