0.00011281839397270232,0.00048045351286418736
0.00010021436173701659,0.0004001515335403383
3.519796155160293e-05,0.0002539855195209384
3.46935230481904e-05,0.00023112373310141265
2.7151481845066883e-05,0.0002218225854448974
1.99981514015235e-05,0.00022283451107796282
2.644515916472301e-05,0.00023313798010349274
1.9999893993372098e-05,0.00023804354714229703
2.1089210349600762e-05,0.00023212474479805678
2.559225140430499e-05,0.00032763020135462284
1.9906514353351668e-05,0.00022491402341984212
1.9998979041702114e-05,0.0002134413953172043
1.997298386413604e-05,0.00023846011026762426
1.9998380594188347e-05,0.0002566651382949203
1.999874621105846e-05,0.000284239009488374
1.9999179130536504e-05,0.0002299127372680232
1.9998195057269186e-05,0.00031017500441521406
1.9997403796878643e-05,0.00021707087580580264
1.999431879085023e-05,0.00021412910427898169
1.999720188905485e-05,0.00023216094996314496
1.9985876861028373e-05,0.0002507083991076797
1.9999106370960362e-05,0.00034029671223834157
1.9997849449282512e-05,0.0002974827657453716
1.999968480959069e-05,0.00029778078896924853
1.9999886717414483e-05,0.0002593094832263887
1.999836604227312e-05,0.0003082650655414909
1.999859159695916e-05,0.0003056295099668205
1.999744381464552e-05,0.00023662539024371654
1.9996716218884103e-05,0.00024845069856382906
1.9999257347080857e-05,0.0002957297256216407
